Seeds,Spike_based_r,Spike_based_g,Spike_based_b,Ca_based_60_r,Ca_based_60_g,Ca_based_60_b,Ca_based_15_r,Ca_based_15_g,Ca_based_15_b,Ca_based_0_r,Ca_based_0_g,Ca_based_0_b,Full_based_60_r,Full_based_60_g,Full_based_60_b,Full_based_15_r,Full_based_15_g,Full_based_15_b,Full_based_0_r,Full_based_0_g,Full_based_0_b
196,-33.624824747511745,15.830304238832507,-18.061799739838868,8.417567634414242,-41.43764014612251,14.023453721162742,-20.172003435238352,-28.130803608679102,-23.270042634953214,-18.485585721237634,-28.943160626844385,-20.423785981398762,15.813356156112793,-31.595671932336202,-22.05324683794295,6.375175252488252,-43.862491967089234,-26.9605311668041,-2.92256071356476,-28.943160626844385,-16.375382025838153
112,-37.14664992862537,18.106921345923357,-31.126050015345747,13.194135157612266,-6.789764949663142,-27.45824005940213,-2.578829581239475,-1.194057853035513,-28.707330132253222,-11.126050015345747,-2.995246406666643,-25.105450102066126,12.720889772766595,8.105682668248601,-36.191194292705354,17.4400567781496,-5.7949797050858445,-25.57507201905658,3.8934707314595816,4.96187840952365,-32.18477151910172
446,10.954046580107393,-24.60897842756548,-Inf,-43.40523430789914,3.2030411590846724,8.14460168884536,-28.943160626844385,-9.23762576325851,-15.563025007672874,-27.72403210801587,-10.031900482057264,-17.26645720240912,-Inf,8.51024601650442,-17.98911404673699,-29.484325281525106,-5.962500100411483,6.9590363058352445,-23.899532064321104,-7.641264931463986,-0.4747569390957177
280,-Inf,-Inf,-Inf,-9.54242509439325,-Inf,-36.39087871083738,-11.525054554433536,-Inf,-33.80392160057027,-11.285428608771255,-Inf,-32.86905352972375,10.840357397933165,-39.18082784642187,-33.160227933142245,7.630991849677368,-Inf,-38.169700377572994,-2.4987747321660003,-34.32006687269598,-28.29946695941636
364,-28.627275283179742,18.141854588912352,-Inf,-27.95880017344075,-21.93820026016113,-Inf,-26.444385894678387,-26.444385894678387,-Inf,-26.020599913279625,-26.020599913279625,-Inf,-28.83913675312823,0.5080915954818952,-Inf,-18.06179973983887,-2.8684428460462637,-Inf,-16.5860754566205,-1.3927185628278873,-Inf
154,-13.255156633631485,15.176921903765134,-33.255156633631486,-Inf,28.29946695941636,-Inf,-12.56777860100623,-8.691378080683974,-36.650178254124725,-13.201038766112985,-10.102999566398122,-36.12359947967774,-Inf,28.589345573831523,-Inf,-22.11020369539948,21.36808310062866,-34.15140352195873,-8.673111218771442,-1.9096751454004892,-37.61627184561583
238,23.77360772727404,-24.60897842756548,-16.650178254124725,-Inf,12.997894798949662,-Inf,-24.94309229762253,-4.38251782561766,-Inf,-23.899532064321104,-10.519396445149589,-Inf,-Inf,13.292309899852075,-Inf,-29.04595341989261,2.92256071356476,-23.025353506612984,-26.16417160582209,-9.262210805536954,-10.601146598149217
322,-Inf,26.263278186271588,-Inf,-17.501225267834002,21.727196613494964,-Inf,-18.889653443003375,-18.889653443003375,-Inf,-21.821609386946648,-19.32283465478065,-Inf,-15.318335879332638,20.714311045330692,-Inf,-11.441935359010385,-14.135906836959508,-Inf,-14.15140352195873,-18.588378514285854,-Inf
28,-29.24795995797912,25.253930463650256,-29.24795995797912,-Inf,24.50618563451726,-Inf,-Inf,25.093672622786322,-Inf,-30.881360887005513,8.394395659905593,-Inf,-Inf,23.405234307899143,-Inf,-Inf,25.471598913524115,-32.04119982655925,-Inf,20.643693667428025,-34.32006687269598
487,-25.726134776865493,-Inf,13.979400086720377,-Inf,11.532072037859534,-Inf,-41.655707406329,9.125814569526533,-Inf,-Inf,9.324096804611283,-Inf,-Inf,16.42221399258031,-34.72793004553285,-Inf,8.78665387660525,-36.12359947967774,-34.32006687269598,10.211931231451166,-Inf
70,-38.38156184752148,16.628606049505446,-32.36096193424186,-28.29946695941636,-Inf,-Inf,-26.848453616444125,-Inf,-Inf,-25.57507201905658,-Inf,-Inf,-32.46498580795801,-26.444385894678383,-Inf,-30.10299956639812,-Inf,-Inf,-29.827233876685455,-Inf,-29.827233876685455
406,8.145155371053553,11.529324903407495,-Inf,-Inf,-28.29946695941636,-Inf,-26.848453616444125,-26.848453616444125,-Inf,-26.444385894678387,-26.444385894678387,-Inf,-32.669369111591735,-18.689969024871353,-32.669369111591735,-25.105450102066126,-21.5836249209525,-Inf,-19.705534863585875,-17.206760131419877,-Inf
113,-Inf,-Inf,21.13809702672945,3.2139386313083707,-26.97907095962328,-Inf,-10.88136088700551,-28.94316062684438,-Inf,-9.542425094393247,-27.60422483423212,-Inf,10.947817903154881,-33.34905905779908,-Inf,-1.4685783431706705,-16.162289475221737,-Inf,-4.747218315892075,-11.5956719323362,-Inf
447,18.524275716781624,-18.06179973983887,-18.06179973983887,-Inf,-Inf,-13.468317997272614,-Inf,-Inf,-12.736441951743487,-Inf,-Inf,-12.395775165767876,-Inf,-36.650178254124725,15.036446233225886,-Inf,-21.82160938694665,-0.7344561404947959,-Inf,-24.60897842756548,-2.670778167404351
197,1.5100152461851373,-Inf,-Inf,-23.665396873656093,-Inf,-26.16417160582209,-20.668475109738992,-25.105450102066122,-25.105450102066122,-21.400757332155102,-Inf,-23.8995320643211,-19.705534863585875,-Inf,-29.24795995797912,-18.715182074906235,-24.73578198818586,-27.234556720351858,-19.85401522517001,-29.39644031956326,-25.874615138449634
365,-19.0848501887865,-Inf,12.39577516576788,-Inf,-Inf,-27.95880017344075,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-31.12605001534574,-25.105450102066122,-19.084850188786497,-20.423785981398762,-16.901960800285135,-Inf,-26.02059991327962,-19.999999999999996,-Inf
281,-19.084850188786497,-31.126050015345747,23.05934920417087,-28.707330132253226,-19.920676255647972,-12.449062999396112,-17.69213162595861,-18.715182074906235,-22.79758172802473,-17.35524049300401,-18.515079432557748,-23.375840406283636,-30.963692210902153,8.831235101786788,-30.963692210902153,-13.605755827365297,-16.25826713285711,-19.180827846421874,-8.073846751222579,-14.693711132051066,-17.616271845615827
239,15.455124369938751,-25.105450102066122,-Inf,-26.02059991327962,-Inf,-26.02059991327962,-Inf,-Inf,-22.92256071356476,-Inf,-Inf,-22.278867046136735,-29.24795995797912,-Inf,-6.3253992444143625,-26.848453616444125,-17.306028522050877,1.1103465569966282,-25.105450102066122,-25.105450102066122,-5.105450102066121
155,-12.041199826559247,27.155521692436494,-Inf,11.713391502795858,-38.169700377573,-15.890833331436262,-2.411478624116995,-30.370278797557745,-14.807253789884873,-4.535679345837372,-29.39644031956326,-14.589186529678383,-14.403186068119137,-26.444385894678383,25.916576039563473,5.56993395937522,-32.967200219618626,11.060742266790403,-3.4648683236571016,-28.07384675122258,-1.7684380556507497
323,-16.650178254124725,-30.629578340845104,19.364163311522976,-24.19030029085262,18.034949982328683,-Inf,-12.154742484393058,7.375635598616483,-Inf,-14.151403521958725,0.4964716745006448,-34.15140352195873,-33.624824747511745,17.206760131419873,-Inf,-14.80725378988488,12.119805699127893,-31.285428608771255,-11.126050015345745,8.698471498504151,-Inf
488,-28.943160626844385,-22.92256071356476,-28.943160626844385,-Inf,-31.931941912529204,10.413484000586081,-Inf,-29.685996786935714,-12.184771519101714,-Inf,-35.11749711344983,-16.032646924663332,-Inf,-29.24795995797912,12.407747448349877,-40.086427475652854,-34.06582756237323,2.4556684916433,-Inf,-27.482741879988257,-3.770010340750027
29,18.786043192927767,-17.69213162595861,26.516022503940828,13.727617540559965,-Inf,-30.28209641945665,-12.494479519278126,-29.39644031956326,-35.417040232842886,-13.624824747511745,-27.604224834232124,-33.624824747511745,14.898588907371025,-Inf,-29.147543930478108,-7.359535705891891,-18.64496431466314,-37.72981450344964,-10.272761770908499,-17.786034050126204,-29.827233876685455
71,14.560829045665544,-28.299466959416357,-34.32006687269598,-Inf,-Inf,15.055675573906992,-Inf,-29.96621107579201,-5.616532191513884,-Inf,-22.76605396332563,-7.203028955652756,-Inf,-Inf,14.501890421629383,-34.56707564042458,-25.02465054603132,9.183338776304689,-23.750414416729264,-7.35953570589189,1.3550356853368564
448,-18.06179973983887,-Inf,-Inf,-29.54242509439325,-26.020599913279625,20.827853703164504,-25.105450102066122,-27.60422483423212,-20.244689128340234,-23.80663396340583,-26.30540869557183,-26.30540869557183,-28.073846751222575,-31.595671932336202,18.931113615460678,-28.299466959416357,-24.777641778302733,-11.397506159131222,-26.547178687726607,-29.045953419892605,-18.588378514285854
407,-5.9055533354977925,12.26978906217489,-25.460025441274748,12.401661909224696,-19.85401522517001,-35.417040232842886,-17.90529298959974,-15.72240360109838,-20.8278537031645,-18.588378514285854,-17.24944272167359,-20.172003435238352,13.237973859208726,-14.112011664700637,-36.39087871083737,4.905495268167266,-17.553708144356975,-17.553708144356975,-13.50334179326788,5.253700071755229,-11.004567061101882
198,12.782085197279532,-0.6162789482843932,-27.724032108015876,-6.490221830270081,-13.533872192497329,31.474527853680545,-14.807253789884879,-12.308479057718877,4.115238594458031,-16.123599479677743,-12.041199826559247,-3.2545459499539935,-5.650931799399359,-15.193356893792611,29.851564115669756,-14.224089215060609,-12.041199826559248,19.554472105776956,-18.06179973983887,-10.354782112558528,-1.159838939553734
114,16.618185990928865,12.618722381283824,15.7421218607314,5.404701116411711,-4.506185634517258,-38.48558572123763,4.89423265151721,-8.44147376777514,-Inf,1.5368006046544467,-10.742383687898956,-Inf,7.826004277544363,-5.057659667126503,-37.20676013141988,5.43073067610928,-4.948943351826989,-Inf,1.8736208575571598,-4.277596398901621,-Inf
324,-Inf,0.3278083237633895,-28.299466959416357,-30.10299956639812,-Inf,-Inf,-29.827233876685455,-Inf,-Inf,-27.95880017344075,-Inf,-Inf,15.718969764470113,-33.25515663363148,-21.213956807072236,-14.919331340244845,-31.821292140529984,-Inf,-11.018149377611621,-Inf,-Inf
366,10.1087728398829,-Inf,7.105034996780784,-20.35457533920863,8.326151741197648,-27.95880017344075,-19.428890790938944,-8.215544667544197,-30.71431939971019,-22.182889388501362,-13.064250275506875,-29.54242509439325,24.814104337076458,-24.082399653118497,-Inf,-18.912846753548152,2.963823924840226,-24.43697499232713,-18.366599070973606,-8.224909509031496,-14.440706168094241
282,20.413691977197026,-32.25567713439471,15.527644552895943,8.289101934751923,-Inf,-25.30983340569984,-4.560181166423495,-Inf,-23.045766887661124,-6.569364880218416,-Inf,-19.8245215138499,2.3196778791074726,-Inf,3.610007559214728,1.793566008483678,-25.1855049511396,-17.825969245247713,1.8442978359935283,-33.34905905779908,-12.92527307640032
240,-12.041199826559247,0.6952421251842382,31.32482046602934,16.788418142451327,-Inf,-33.89210397867137,-10.767818229171699,-35.11749711344982,-41.13809702672945,-14.061731410617016,-34.48551739201577,-30.963692210902153,15.209480695783162,-Inf,-25.800692227250362,-12.580869620271116,-34.859736666407855,-7.8806657067845745,-13.095326836879309,-33.38013561917151,-6.020599913279626
156,-Inf,28.19866246662589,20.90645957573315,-Inf,19.201051114319114,-22.411478624117002,-Inf,-3.405234307899148,-31.3640344813399,-Inf,-3.2273600446994988,-23.227360044699495,-37.95254182580882,17.782486617102396,-21.05058102552369,-Inf,14.89454989793388,-19.084850188786497,-Inf,3.5218251811136274,-2.7660539633256276
30,19.85701916420672,-Inf,-33.80392160057027,-Inf,-2.4987747321660003,-30.45757490560675,-Inf,-15.56302500767287,-22.92256071356476,-Inf,-15.06655333317223,-24.60897842756548,-Inf,-8.344903277348488,-25.650931799399363,-Inf,-16.901960800285135,-24.261496506177025,-Inf,-15.193356893792611,-23.712731539238234
489,12.831370652232723,-38.48558572123763,8.673111218771446,14.430716644695202,-33.06425027550687,-23.521825181113627,-14.264208869012581,-29.827233876685455,-12.925273076400314,-14.647875196459367,-Inf,-13.06425027550687,22.462507916896634,-Inf,-17.14664992862537,-3.636871758895449,-31.595671932336202,-3.99144709810408,0.22562020819378356,-25.575072019056577,-4.3611152119843455
72,21.307859231239835,-27.60422483423212,20.14357169254247,-15.949128111580606,-15.949128111580606,17.903003916022634,-18.7054934072669,-27.00496036668326,9.064181946285021,-14.707985399253879,-26.74918522581312,-10.163109769192626,-13.759492400691114,-16.25826713285711,16.93371911587778,-14.647875196459365,-25.105450102066115,11.50204556180489,-13.624824747511743,-27.604224834232124,3.9456111625123844
449,-36.776981814745106,-30.75638190146548,8.424445944956393,-Inf,-20.827853703164504,-34.807253789884875,-33.441957158714345,-19.462557071993974,-Inf,-31.821292140529984,-19.780092313970737,-Inf,-37.14664992862537,5.132217117511365,-33.624824747511745,-37.025166974381506,-2.7051001016855225,-24.98396714782226,-34.96376054012401,1.4271181707133687,-Inf
408,8.060390684026249,-Inf,9.4740319092305,-Inf,-Inf,-16.478174818886373,-Inf,-Inf,-16.478174818886373,-Inf,-Inf,-16.03264692466333,-Inf,-29.54242509439325,-20.0,-Inf,-27.95880017344075,-18.4163750790475,-Inf,-26.848453616444125,-17.306028522050877
199,-Inf,22.171300474656693,-18.4163750790475,-30.102999566398122,16.279121619797404,-30.102999566398122,-33.80392160057027,-9.721521947451777,-24.261496506177025,-26.235077221115088,-16.69265212672184,-32.255677134394716,-32.86905352972375,21.567158774527186,-26.848453616444125,-24.4021617608011,7.682359300888301,-12.360961934241853,-19.554472105776956,-7.158696940009076,-10.012047011383707
115,8.535564565581339,8.289488911635472,-22.54209596729615,-Inf,-38.88965344300337,-32.86905352972375,-Inf,-26.02059991327962,-17.501225267834,-Inf,-24.777641778302733,-16.258267132857107,-Inf,-40.66847510973899,-25.105450102066122,-Inf,-28.73385195328109,-14.193877394555843,-Inf,-26.58117438528449,-10.102999566398115
325,24.704254223486757,-Inf,-12.041199826559248,-40.8278537031645,-34.807253789884875,4.468502757026228,-34.06582756237323,-34.06582756237323,-4.5234024679799765,-34.807253789884875,-20.8278537031645,-8.362867895206488,-40.748529958812476,-26.769129872092098,4.962616221343,-35.91760034688151,-26.375175252488262,-1.7661968249227789,-28.073846751222582,-10.01204701138371,-9.657471672175076
367,-Inf,2.0056201818752544,9.691542741985081,-38.58837851428586,-21.686417714000722,4.082399653118492,-26.444385894678387,-22.92256071356476,-4.506185634517258,-32.04119982655924,-22.498774732165998,-6.9357497244931245,-Inf,17.864704646405734,1.4338644931014959,-23.07629728689058,4.707024400400073,-3.5218251811136208,-24.082399653118497,-1.8035326069817614,-4.0823996531184985
241,-Inf,-33.06425027550687,16.621746511428842,-37.025166974381506,-Inf,13.185733229750735,-11.821292140529982,-31.821292140529984,5.445165061879137,-10.102999566398118,-30.102999566398122,-3.6586136717197344,-31.709214590170017,-Inf,12.614103455549841,-16.586075456620502,-38.169700377572994,5.352124803540629,-14.403186068119137,-32.46498580795801,3.9258929028793625
283,21.606942759488295,-23.806633963405833,3.427922756946025,-35.41704023284288,-19.85401522517001,-25.874615138449634,-Inf,-0.6436936674280258,-25.42133544573076,-Inf,-1.8035326069817603,-27.60422483423212,-Inf,14.081846476464877,-31.895215051729263,-Inf,13.099274071502142,-31.28542860877125,-Inf,11.470805240859324,-29.396440319563265
157,-Inf,-34.96376054012401,18.11977029743521,-40.906459575733145,-Inf,13.446950484312097,-40.086427475652854,-Inf,7.11028217114491,-Inf,-Inf,-6.715842038463861,-41.28915978453837,-Inf,13.080873992807112,-Inf,-Inf,9.359557505595856,-Inf,-39.55447210577696,6.466127807502666
490,-Inf,11.0474441427771,-31.364034481339896,20.51196835949986,-Inf,-Inf,-7.958800173440752,-Inf,-23.521825181113623,-8.149706531565359,-Inf,-27.234556720351858,24.924863771230115,-Inf,-11.72531448289461,8.6359655186601,-Inf,-12.279184292553403,-0.29446513641412697,-Inf,-3.0980391997148624
31,-Inf,19.001250990620107,-35.268559871258745,-18.92249238434291,-34.48551739201578,-34.48551739201578,-26.648769198312102,-32.66936911159173,-Inf,-24.86076097372589,-30.881360887005513,-Inf,15.988999146190668,-Inf,-22.00741090235126,-20.98436045340363,-34.96376054012401,-19.400735532451133,-24.082399653118497,-33.624824747511745,-19.64542466079137
73,7.334175426159179,-Inf,-27.78332168729065,-21.087153246451855,-36.650178254124725,-22.670778167404354,-16.539996358429214,-33.44195715871435,-21.400757332155106,-15.967092729438612,-32.86905352972375,-23.326628435330502,9.599569311282863,-28.045227649093608,-26.10702738893248,-8.752254268719776,-26.444385894678387,-16.901960800285135,-7.604224834232122,-27.604224834232124,-14.53997455872525
200,-30.881360887005517,4.2361362264443105,16.539996358429207,21.38754685107161,-Inf,-Inf,-4.608978427565477,-Inf,-Inf,-9.262210805536956,-Inf,-Inf,19.51052461233599,-Inf,-Inf,17.918228047296402,-Inf,-35.70659670021534,2.244535421843245,-Inf,-Inf
116,-21.938200260161125,9.883091880368859,-Inf,-36.776981814745106,13.189229261046904,-16.776981814745106,-Inf,-14.807253789884879,-29.347228348610127,-Inf,-16.318796225460865,-31.12605001534574,-28.62727528317975,21.63707671817903,-16.5860754566205,-Inf,1.408146434802393,-21.11034655699663,-27.234556720351858,-9.448522670225648,-19.2757565469111
450,-14.807253789884879,-32.86905352972375,23.048546817157757,-20.506117305295405,-16.423717652176908,-24.94309229762253,-16.901960800285135,-18.2408965928974,-24.261496506177025,-17.501225267834002,-19.0848501887865,-23.521825181113627,4.697385192177351,-20.190906358124604,-33.25515663363148,0.10041602750101433,-10.731168851430603,-26.64876919831211,-0.41043334289203653,-13.979400086720377,-22.27886704613674
409,-Inf,-32.04119982655924,17.64479696037647,-Inf,2.213965949873797,-Inf,-Inf,-2.6525113054918155,-Inf,-Inf,-4.747218315892078,-Inf,-Inf,-4.3023073391477595,-36.12359947967774,-23.521825181113627,-3.96735307533667,-20.0,-28.62727528317975,-4.54487563006125,-22.606675369900124
368,-28.94316062684438,22.46769817079357,-Inf,-Inf,-12.736441951743487,-Inf,-Inf,-5.575072019056579,-Inf,-Inf,-7.0436503622272495,-Inf,-Inf,14.554834938120866,-Inf,-26.020599913279625,16.808395554729724,-Inf,-34.32006687269598,12.914489847655876,-Inf
326,-Inf,19.179262962238184,-Inf,-23.862491967089237,-37.84189205380961,20.550128421872607,-18.726618402612452,-23.991447098104082,14.424927980943421,-19.191426858887834,-22.71325204000146,0.9045507987475407,-34.151403521958734,-30.629578340845107,18.618381617134016,-14.378821705332774,-32.96720021961863,18.617035385011352,-20.15650675023913,-20.15650675023913,13.435354429671147
284,-7.958800173440758,-8.602493840868782,18.917808701491175,-Inf,-Inf,16.631911392212192,-34.4307166446952,-25.91134199924958,8.366865083329529,-38.11591760735737,-22.552892599684494,-6.635292252802989,-Inf,-Inf,16.630334862642922,-Inf,-24.027942486409025,10.9513147387142,-35.015308997880226,-21.035908911159847,7.886546367052434
242,-2.6066753699001217,13.206063868733946,14.170306444844982,12.017564738130682,-29.733331452517856,-33.25515663363148,-11.872536475821994,-28.130803608679106,-13.323549818794227,-8.943160626844383,-32.46498580795801,-15.563025007672874,13.340015965219543,-29.827233876685447,-Inf,11.165238755665392,-26.64876919831211,-17.10634410391886,7.707017627280345,-19.18082784642187,-15.659002665308247
158,-22.92256071356476,30.500896140736906,-Inf,-29.096897200170208,9.792756242833164,-Inf,-Inf,-6.258584379273779,-Inf,-Inf,-7.18043885283336,-Inf,-26.02059991327962,24.2703551399261,-Inf,-35.11749711344982,6.538210292879177,-Inf,-Inf,-0.45725765919008254,-Inf
74,-Inf,-Inf,10.881360887005517,-Inf,14.862170029538511,-Inf,-Inf,12.110966383475679,-39.3696589710787,-Inf,2.8533500713746345,-25.105450102066115,-Inf,15.353716334109581,-Inf,-Inf,12.688090950175809,-39.7354346853249,-40.17200343523835,9.849181809116674,-30.629578340845107
491,19.044544364079982,-Inf,-Inf,-19.780092313970737,-Inf,-31.821292140529984,-21.33893579261226,-Inf,-Inf,-20.560574472004873,-Inf,-Inf,2.7000012523239136,-25.666024574070995,-33.624824747511745,-1.6164638622920329,-Inf,-28.464917478736155,1.8995102646171365,-Inf,-27.04365036222725
32,17.75155641627392,-21.13809702672945,-29.0968972001702,-28.943160626844385,-21.5836249209525,7.535014192041989,-22.053246837942954,-14.693711132051066,-10.012047011383709,-20.827853703164504,-18.329078970998502,-8.786653876605254,-28.94316062684439,-18.485585721237637,11.752081498339848,-20.364496402123983,-15.682832281456623,8.666846602821503,-15.56302500767287,-18.817570957626867,1.416144208877029
117,-Inf,7.9259612321012165,-Inf,-Inf,-13.979400086720375,-19.999999999999996,-Inf,-19.554472105776956,-19.554472105776956,-Inf,-19.084850188786497,-19.084850188786497,-Inf,-11.056839373155618,-18.416375079047505,-Inf,-9.946492816158985,-14.807253789884875,-Inf,-6.444385894678387,-14.40318606811914
201,-34.807253789884875,16.901960800285135,-28.786653876605254,-38.79038505237237,-20.728585312533497,-Inf,-Inf,-19.748217453839587,-Inf,-Inf,-18.21553631316469,-Inf,-25.947914220177744,-19.927314306898122,-41.51093922785062,-38.276277047674334,-18.27627704767433,-Inf,-Inf,-14.102606260816744,-Inf
451,7.816793365081973,14.095990959934854,-27.842209300226273,-16.66613030569398,-31.206104864419224,14.785493720955746,-25.024650546031314,-40.58767555370419,0.31878402202896144,-28.943160626844385,-38.48558572123763,-8.943160626844383,12.316965516271914,-35.84783378996508,13.187894920520726,-18.88965344300337,-30.370278797557745,8.544015483639459,-13.099921330315222,-41.72719661349497,-11.356917815937217
410,4.838170870906495,5.4494907042185705,15.457098211473905,-33.62482474751174,12.757296438683783,-27.60422483423212,-37.84189205380961,12.889276797620997,-Inf,-Inf,7.554732451675016,-20.8278537031645,-33.71483477204527,13.074194054083542,-22.833473885039762,-32.14910046429337,13.42597155476321,-38.169700377572994,-38.58837851428585,8.220503782516515,-24.60897842756548
285,-Inf,-Inf,-30.629578340845104,-32.04119982655924,8.382586154839515,-Inf,-32.76978513909275,-14.707985399253873,-Inf,-37.72981450344964,-14.80725378988488,-Inf,-40.98436045340363,11.250105706743206,-Inf,-30.565475543340877,5.455735053616234,-42.606675369900124,-24.82523581320983,4.5501477938881045,-35.70659670021534
369,10.692342971031636,9.738503164274142,-Inf,7.826413179231579,-27.53153914113023,-31.96851413345736,-10.378251161254724,-18.469662912675737,-34.727930045532844,-14.71907141178378,-17.545654467713167,-33.80392160057028,5.690716356048458,-26.07471778079812,-30.157117433916618,2.899117002603742,-22.444317565456533,-28.464917478736158,-3.708625706196487,-0.6389563399923097,-16.963782339827972
327,-35.84783378996508,13.340015965219543,16.01788755044407,-Inf,-Inf,-21.82160938694665,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-16.901960800285135,-Inf,-Inf,-31.126050015345747,-Inf,-Inf,-28.943160626844385
243,-24.608978427565482,-34.15140352195873,19.545503710929523,-33.34905905779908,5.032502789722395,10.733340595319415,-Inf,10.146904746510714,-9.780409560387403,-Inf,3.712731539238232,-3.521825181113625,-14.807253789884879,-26.84845361644413,19.10675660553855,-38.48558572123763,8.36286789520649,-10.186118761821275,-13.979400086720377,0.8278537031644997,10.370278797557749
492,-Inf,12.041199826559248,-22.922560713564764,-25.343434568060275,-31.3640344813399,22.563093293326745,-18.061799739838868,-20.56057447200487,-16.722863947226607,-18.06179973983887,-20.8278537031645,-15.96709272943861,-24.943092297622535,-34.48551739201578,19.71682991022054,-5.865950908665809,-26.392529683112794,-3.7057994641391923,-15.417040232842885,-18.515079432557748,-15.86256812706593
75,-19.999999999999996,-Inf,30.18405044662206,-32.46498580795801,-Inf,19.13068612437819,-22.606675369900127,-Inf,5.858242108836032,-20.423785981398762,-Inf,0.7901708256734731,-Inf,-Inf,19.999999999999996,-26.848453616444125,-32.86905352972375,16.4978930785194,-29.24795995797912,-Inf,8.704581867829706
159,14.851835015066408,-34.48551739201577,13.61115694038298,-35.77750231550833,8.624659445292767,13.288864485432416,-34.88585966245353,-11.364034481339901,-11.963298948888765,-33.53387219249733,-14.449022003710834,-11.950247271544832,-38.061799739838875,5.77280812741825,12.503675803502002,-35.49033931457099,5.297943068951754,-12.262979269871488,-32.46498580795801,-12.180177025665806,-2.3619862415598902
33,-Inf,-Inf,-20.423785981398762,-Inf,-31.821292140529987,-Inf,-Inf,-Inf,-29.827233876685455,-Inf,-Inf,-29.54242509439325,-Inf,-34.96376054012401,-Inf,-Inf,-Inf,-10.23766721957749,-Inf,-Inf,-22.278867046136735
202,-6.020599913279624,-Inf,-1.3389357926122645,-Inf,19.637775263874197,-Inf,-13.7079439429349,18.53142165682933,-Inf,-10.012047011383707,18.231561944349252,-Inf,-Inf,20.839809506343382,-Inf,-12.326008608851456,19.887194652946143,-Inf,-9.359557505595852,20.878109713981637,-Inf
411,-9.232181770828301,-Inf,13.59186117991028,13.559516998956397,-32.96720021961863,12.041199826559248,-0.29954311939306,-35.417040232842886,-29.396440319563265,-3.614723282028895,-33.441957158714345,-27.421357245434727,12.15279737417598,-31.746734690145118,-19.01029273840163,12.502025905189875,-31.821292140529984,-20.93993125352447,10.135838507737656,-30.370278797557752,-19.488917910552235
328,-Inf,-Inf,-Inf,-Inf,-Inf,21.655707406329,-Inf,-Inf,-21.5836249209525,-Inf,-Inf,-27.234556720351858,-Inf,-Inf,20.560574472004873,-29.827233876685455,-29.827233876685455,-15.847833789965076,-28.943160626844385,-Inf,-22.92256071356476
118,17.606937197067673,-21.76272177401103,13.162175660392933,-28.464917478736158,12.163251806296323,-34.48551739201578,-Inf,-19.275756546911108,-4.627881350451736,-Inf,-20.628169285032484,-8.060390684026252,-24.535679345837373,11.79861356462271,-35.417040232842886,-31.00456706110188,-7.7772070164023805,8.99543293889812,-34.807253789884875,-17.905292989599744,-0.8278537031645032
452,26.256236524241764,-7.958800173440752,-Inf,-Inf,6.694262177331073,-33.34905905779908,-Inf,-5.264828695491627,-26.848453616444125,-Inf,-7.513272279217709,-22.053246837942954,-Inf,6.708951209353487,-33.71483477204527,-Inf,4.007196675652357,-23.227360044699502,-Inf,-1.4820344103670002,-13.323549818794229
370,-Inf,9.780409560387405,-21.5836249209525,-19.780092313970737,-31.821292140529984,-Inf,-18.840161060446263,-30.881360887005513,-Inf,-16.25826713285711,-28.29946695941636,-Inf,1.3847717282039562,-38.169700377573,-Inf,-17.501225267834,-27.04365036222725,-Inf,-17.616271845615824,-25.575072019056577,-Inf
244,-17.786034050126204,-29.827233876685455,13.095326836879309,-2.09470701040026,-28.943160626844385,-Inf,-15.801009473667024,-21.821609386946648,-Inf,-18.06179973983887,-18.06179973983887,-Inf,17.58355659173064,-20.984360453403635,-Inf,11.671531712678986,-21.583624920952495,-Inf,-6.0205999132796215,2.3995063415349995,-Inf
286,-21.087153246451855,-Inf,25.034195480660046,-28.733851953281082,-Inf,10.122837922120825,-18.061799739838868,-Inf,-5.136526663438552,-17.692131625958606,-33.25515663363148,-6.406703017187354,-29.920131977600725,-Inf,9.16471821118577,-21.119028106583,-39.18082784642187,4.625806116983958,-18.8046358999302,-35.706596700215336,2.5696803474589958
34,11.544728152058607,-Inf,-Inf,-42.00741090235126,-Inf,2.9028424539317377,-25.42133544573076,-28.94316062684439,0.5992644675488622,-22.053246837942954,-22.053246837942954,0.44552789422304234,-42.27886704613674,-Inf,3.5662543809927842,-30.7143193997102,-19.428890790938947,0.881352532626004,-27.234556720351858,-10.756381901465481,2.4038460316767676
160,-Inf,-Inf,8.984423838119856,-Inf,-28.29946695941636,-Inf,-Inf,-33.80392160057027,-27.783321687290652,-Inf,-32.46498580795801,-26.444385894678387,-Inf,-30.881360887005513,-36.90196080028513,-Inf,-30.500896140736906,-12.999670872902907,-Inf,-35.11749711344983,-19.554472105776956
493,-10.012047011383707,28.542202226621804,-Inf,11.392698027462329,-Inf,-33.317870910688654,4.860760973725887,-Inf,-25.666024574070995,2.1068636108983836,-Inf,-34.15140352195873,13.191053836127256,-42.67077816740435,-24.60897842756548,16.79338576605717,-Inf,-25.29635646019073,15.530432513002708,-Inf,-23.424775125225384
